listID	  BCID	TAG	 k	 a	 b	 s_mean	 s_var	 log_normalization 	 log_prob_survive_cummulated
238	 2152	Neutral	2.054244881459828	 125.88333787894891	 0.1935652860462461	 0.08393417817235911	 0.0015009869430481248	 76.85554443365872	 -0.5761472226527217
229	 1804	Adaptive	2.1978050018362603	 259.69578788767933	 0.38271035371205775	 0.14948243685935322	 0.0012423830428849687	 86.93080971490488	 -0.08004265645994772
243	 2284	Adaptive	3.6411331406961884	 240.33805322738326	 0.21728724941454927	 0.17935775620973518	 0.0024708711965642127	 23.09315204736587	 -0.6080012870573642
241	 2194	Neutral	2.0779562454710847	 129.46643431985657	 0.17947224881393062	 0.11024412403249095	 0.0017797892137048357	 64.92870675686393	 -0.8064017845839178
235	 1990	Adaptive	2.0078057001365486	 306.181612485222	 0.415477486796523	 0.25253567349384004	 0.002182475092336885	 52.2344288269078	 -0.08080756241792007
239	 2156	Neutral	2.6476387980231775	 79.45729162762817	 0.09939422109991916	 -0.03981275840302015	 0.0016232247781330915	 52.71606009868707	 -1.929485437017677
240	 2174	Neutral	2.1338682140927183	 120.87699544379859	 0.21706842133480697	 0.017469683580876975	 0.0013431418453906173	 84.89066431891374	 -0.46116215292795704
242	 2281	Neutral	3.446290958135084	 187.0274869432472	 0.18164291929464785	 0.08960818412283547	 0.0014547520938312567	 41.896486239189564	 -0.4267515195428491
222	 1669	Adaptive	1.9097730829300428	 170.51051425641825	 0.2246780109946966	 0.16415663868632557	 0.0025836161972882655	 46.83779778090826	 -0.11776623037059782
233	 1911	Neutral	1.9780349329756945	 145.10971090770548	 0.2347427418874304	 0.04102136518895107	 0.0010021891350927015	 121.62298020469858	 -0.20248904009015792
245	 2312	Neutral	2.0791201391713825	 117.82485273834001	 0.17342428225220843	 0.03810572660886383	 0.0012652857211970171	 96.85787003698151	 -0.5910972271300444
247	 2363	Neutral	2.0220391558591726	 137.7062804932239	 0.22910830280998432	 0.11664030927693927	 0.0019208910024987385	 61.47305308056894	 -0.3047791781604285
237	 2087	Neutral	2.1266308941650838	 117.3505070640903	 0.1616292042098515	 0.04771389628887488	 0.0011120905255789834	 103.60810457420789	 -0.7083768824003337
